CNBC - Corporate debt in China, Singapore and South Korea is rising as coronavirus hits from	7803
49 of 50 state governors have markedly better #COVID19 response poll numbers than 45*#TrumpOwnsEveryDeath	769
Lompoc federal prison coronavirus outbreak worst in nation - Los Angeles Times	4742
White House faces internal debate over liability shield for firms seeking protection from covid-19 lawsuits	4931
In Brazil, coronavirus drives the wealthy indoors but the poor can't afford to stay put - CNN	4621
Coronavirus depresses US payrolls, more job losses coming #NewsGrit	3069
Trump CLAIMS intelligence officials did not raise coronavirus until late January, BUT he just did not read the report	648
I get more angry every time I think of this.and now Elon Musk is buying them back from China?	3835
#Coronavirus forces delay in U.S. extradition case against #Assange #covid19	3081
Air pollution linked to far higher Covid-19 death rates, Harvard study finds	968
More than 50 residents and staff members are experiencing symptoms. #COVID19	7457
With Over Two Dozen Deaths, London Bus Drivers Fear #Coronavirus Risk - The New York Times	5610
GOP bashes Democrats' bill requiring sick leave for workers affected by coronavirus #NeverForget	5877
LIMIT UP I Dow futures surge 900 points hit limit up on optimism a coronavirus rescue bill is close	2665
In New Yorks Largest Hospital System, 88 Percent Of Coronavirus Patients On Ventilators Didnt Make It (Washington Post)	1046
Coronavirus: 3 New York children die from disease similar to Kawasaki #COVID19Pandemic #Childreninfected	2039
Exclusive: Elite #hackers target #WHO as coronavirus cyberattacks spike by	785
JPMorgan Chase says it will close ~1,000 branches (20%) because of the coronavirus pandemic	717
Medicare pays $13,000 for a death diagnosed w Covid despite underlying comorbidities; $39,000 if a ventilator was used...	1169
One rich N.Y. Hospital got Warren Buffett's help.This one got duct tape.	6366
Warren Buffetts Berkshire posts record net loss of nearly $50 billion on #coronavirus	1367
Every Country in the World has experienced a #COVID19 Cyber Attack	5721
Coronavirus could cause $1 billion loss for NBA, NHL and MLB broadcasters	2158
CDC to resume coronavirus briefings after being sidelined by White House #coronavirus #covid-19	5824
HSBC's pre-tax profit falls 48% year-over-year in the first quarter to $3.2 billion  CNBC #news #CNBC	5216
Trump is forcing CDC head to retract his science-based prediction that coronavirus could return in the winter.	5141
Trump is enlisting Big Pharma to stem the coronavirus crisis and the industry hopes to win him over	4081
Doctor in NYC to fight coronavirus had $11k robbed from hotel room	5465
China is actively trying to kill as many American's as they can..in hopes that Biden wins the election!	2028
Mystery Explained: Data Indicate Hundreds of Uncounted Coronavirus Deaths in Moscow BY IVAN NECHEPURENKO  New York Times	3350
Top US health official says coronavirus is 10 times 'more lethal' than the flu	681
Big meat processors saw plants become covid-19 hot spots, worker illnesses spike 	5239
US airlines, Treasury Department reach agreement in principle on aid  CNBC #news #CNBC	912
Many, many companies and government agencies have quietly already halted nonessential travel #coronavirus	1091
Washington Post: #Trump downplayed #coronavirus despite more than a dozen warnings in daily briefings - CNNPolitics	4822
[SIREN]SEC warns on coronavirus insider trading after stock sales by Sen. Loeffler and NYSE chief husband raise eyebrows#GASEN #GAPOL	252
US intelligence warned Trump in January and February as he dismissed coronavirus threat - CNNPolitics	1956
Officials moved slowly on workplace complaint as Tyson plant's Covid-19 outbreak grew	579
ICYMI - U.S. #LNG exports drop more than a third as pandemic shrinks demand -	3002
Coronavirus outbreak... Trump was warned in January of Covid-19s devastating impact, memos reveal	735
US expels more than 6000 migrants using new pandemic rules - CNN	7893
Top Chef Host Tom Colicchio Warns Coronavirus Could Kill 75 Percent of Restaurants	6269
Japan slips into recession, worst yet to come as pandemic wreaks havoc reports ://	9251
Nearly 20% of global population under coronavirus lockdown | Coronavirus outbreak | The Guardian	2612
Trump says he will issue order to suspend immigration during coronavirus crisis, closing off the United States to	3359
Walmart store in #Colorado shuts down after coronavirus deaths - CNN#walmart #TrumpLiedPeopleDied	8175
Republican leaders reject Democrats coronavirus demands, wont negotiate over small-business lending - The Washington Post 	1975
The news comes the day after it became public that a White House aide to Trump also tested positive.	8810
L.A. County judges deny early release to some young offenders, often without a hearing #covid	2113
Study: U.S. COVID-19 death toll could be 81,000 by August	8404
As for many sectors, activity in the renewable sector slows due to the pandemic but should accelerate in 2021.	6328
Dr. Fauci puts it bluntly: Deaths from the Coronavirus are most certainly higher than what is reported.	670
NEW: FBI serves warrant on North Carolina senator in stock investigation over coronavirus insider trading	165
#Iran to use 20% of state budget to fight #coronavirus	424
With help from Republican megadonors: Inside the conservative networks backing anti-quarantine protests #COVID19	3922
India foreign investment rules aimed at China to include Hong Kong	8036
Virtually overnight, Muslims became the sole culprits responsible for the spread of the coronavirus in India.	2543
Emergency Authorization Use for Remdesivir has been approved today May 1 for #COVID19	5808
Top Navy official resigns after insulting warship captain who expressed alarm about services handling of covid-19 outbreak on ship	8562
Militia helped Mich. barber reopen, a coronavirus defiance that puts GOP lawmakers in bind	2897
#MoscowMitchMcConnell admits he lied when he said Obama administration failed to leave a pandemic playbook.	1364
Democrats want to forgive $30,000 in student debt amid COVID-19	169
Trump administration asks intelligence agencies to find out whether China, WHO hid COVID-19 information 	5236
If we do nothing to prevent its spread, #coronavirus could kill 2.2million of us here in the U.S.	7943
Widening coronavirus crisis threatens to shutter doctors' offices nationwide	3915
Strict lockdowns &amp; travel bans to slow the spread of #COVID19 have decimated jobs and slashed #remittances from migrants.	9150
Deep State bureaucrats strike back, after years of screwing off:	264
430,000 people have travelled from China to US since coronavirus surfaced	7313
European Union governments halt the use of hydrochloroquine over safety fears	2347
GOP leaders refuse Democrats coronavirus demands, wont negotiate over small business lending program	1975
China ranks #1 for citizen satisfaction w/government response to COVID-19 while US far behind at #14	1738
Manufacturers say they are ready to start making ventilators, all it needs is the green light from government.	3195
The typical backstory during health crises -- taxpayers and patients pay; private firms reap the reward	521
Southern governors practicing LIFO even when the curve hasn't flattened in their states. #Covid_19	7787
New York City has 3,615 confirmed coronavirus cases, including an inmate at Rikers Island, Mayor de Blasio says	7035
CDC: Nearly 5,000 Meat Processing Workers Infected by COVID-19.	1717
'We've been muzzled': CDC sources say White House puts politics ahead of science	264
Trump administration refuses to mobilize Medicaid to fight coronavirus	18
Bay Area coronavirus deaths in February were first in U.S. - Los Angeles Times	118
Yaaas...White House, Senate reach historic $2 trillion stimulus deal amid growing coronavirus fears	1054
In case you missed it this is why trump threatened Robert to retract his statement and make it more trumpian.	1498
Younger Adults Comprise Big Portion of Coronavirus Hospitalizations in U.S. by BY PAM BELLUCK  NYT New York Times	146
InterestingFrom Peru to Ecuador to Boli to Tibet, few coronavirus cases at high altitudes - The Washington Post	6931
#Coronavirus quickly spread around the world already in late 2019, new genetic analysis shows	5725
Stupid Anti-Vaccination Activists Are Growing Force at Virus Protests	837
Clowncar administration continues...Trump administration mishandled initial distribution of remdesivir for coronavirus treatment - The Washington Post	215
Trump claims Democrats are deliberately inflating the coronavirus death toll to hurt him politically by using paid actors.	2260
Dominos Pizza expects to hire about 10,000 workers nationwide in response to the #coronavirus pandemic	6695
How CORRUPTrump and His Team Covered Up the Coronavirus in Five Days	405
Starbucks same-store sales fell 10% in first three months of year as coronavirus closed cafes in China and US...#CNBC #Earnings	1108
Exclusive: U.S. medical testing, cancer screenings plunge during coronavirus 	614
Trump pushed coronavirus 'cure' because he trusts quacks - Los Angeles Times	8226
Under coronavirus order, 10 more businesses could face charges - Los Angeles Times	6148
Person under 18 dies of #coronavirus in #LosAngeles, health experts report -	56
Main similarity between , , and , they downplayed the #pandemic and let their people died in pain. #coronavirus	987
#China is exploiting #coronavirus to improve its position in the South China Sea.	5246
India makes government tracing app mandatory for all workers | Article [AMP] | Reuters	977
Federal support goes to China, in Feb, when Covid19 was a hoax.	3972
Throw Massie out Trump rages on Twitter after GOP congressman hints hell oppose coronavirus stimulus bill	891
Federal Reserve pumps $1.5 trillion into financial markets in an effort to combat potential freezes brought on by the #Coronavirus #covid19#Trump2020LandslideVictory#FourMoreYears #Trump2020NowMoreThanEver	1585
Farmers suffer from coronavirus economic fallout after surviving trade wars	9189
Global auto sales expected to plummet 22% in 2020 due to coronavirus	1154
This is just wrong!Falling through the cracks: Many Americans won't get coronavirus checks 	122
Autopsies find first US cases of #Coronavirus occurred in February; WEEKS EARLIER than what was previously thought! #CoronavirusPandemic #OneVoice1	1808
Embracing his complete failure to protect the American people, Dotard calls high number of US COVID-19 cases badge of honor.	8514
By contrast, Minnesota new cases seem to still be rising.	7509
Coronavirus unemployment: Jobless Americans can't pay rent, buy food	9185
Doctor who treated first US coronavirus patient says COVID-19 has been circulating unchecked for weeks #SmartNews	6288
Aviron Pictures Founder William Sadleir Pocketed $1.7 Million in COVID-19 Relief Funds, Prosecutors Say #PPP #PPPfraud	6886
Fact check: Breaking down Trump's 654 false claims during the coronavirus pandemic	1368
GOP lawmakers continue to use Wuhan virus or Chinese coronavirus	4460
White House falsely claims the coronavirus has been 'contained' in the US	6748
So, CDC provided several infectious disease laboratory screwups, and #POTUS heaped on the political parade of miserable unforced errors.	4164
Unaccompanied minors claiming refugee status... Deported during a pandemic, officials didnt contact any family member and kids arrived alone...	3553
L.A. County increases coronavirus testing capacity, securing 20,000 new tests	2569
These countries effectively contained the coronavirus, and their currencies are surging inresponse	1025
Trump does not think coronaVirus is serious epidemic .... meanwhile Coronavirus cases surpass 100,000 worldwide	10069
London and Paris stock exchanges suffer historic crashes amid coronavirus fears	5055
FDNY firemen won't be dispatched to potential #coronavirus cases	428
Covidien blocked fleet of ventilators forcing government to start anew.	3228
The Trump administration just changed its description of the national stockpile to jibe with Jared Kushners controversial claim #strategicnationalstockpile #departmentofhealthandhumanservices #publichealthemergency #covid19 #coronavirus	6475
A hairstylist with coronavirus worked for eight days while symptomatic, exposing as many as 91 customers and coworkers in Missouri.#covid19#Missouri #StayHomeStaySafe	437
CNBC: AstraZeneca receives $1 billion in US funding for Oxford University coronavirus vaccine.	3194
Three jurors in sex assault trial of ex-neurosurgeon call out over #coronavirus 	6299
...its the law.... Trump asked by Michigan AG to wear mask during Ford plant visit - The Washington Post	9625
Oil prices plunged below zero on Monday as demand for energy collapses amid the coronavirus pandemic.	1590
Having claimed that Pepcid might be an effective treatment for coronavirus, they are now moving on to Viagra.	3894
Social care 'an afterthought' in UK #coronavirus response, says leaked letter	4783
By the way, the number of cases is now declining in blue states and increasing in red states.	501
Federal officials repeatedly warned that US hospitals In 2003 2005 2006 2009 2015 they lacked enough ventilators - CNN	856
Trump's horrible handling of the #pandemic is now destroying wealth created under Obama.	1567
He was never #ProLife.#ProtectHealthCareWorkers #ProtectNurses #ProtectDoctors #TrumpLiesAmericansDie #coronavirus #covid19 #coronalockdown	2536
Democrats block $2 trillion coronavirus rescue bill, Senate floor erupts in partisan anger	2151
MNC group 'International Initiative on COVID-19'donating 10,000s of #TestingKits + #medical equipment to #Yemen. #COVID19	5659
The guy listed first in that Imperial College report on coronavirus ... is now self-isolating:	9869
Federal Judge says Texans afraid of getting coronavirus can vote by mailing in absentee ballots	46
Erdogan is using the coronavirus crisis to continue repressing political prisoners - The Washington Post #SundayMotivation #CoronavirusOutbreak	5203
Air pollution linked to far higher #Covid19 death rates, study finds	968
Texas Supreme Court BLOCKS plan to allow MAIL-IN ballots amid coronavirus	6017
Ballguzzling MAGA Lunatic Kelly Loeffler Dumped Millions in Stock After Coronavirus Briefing	683
#UK #BorisJohnsonPM #missed #five #COVID19 #Cobra meetings, #MichaelGove says	6398
Some Dominos workers finally got Covid-19 protections, but it took an outbreak and a strike.	8642
Coronavirus creating $1 trillion revenue loss for oil and gas companies	7582
Nets owner Joe Tsai donating 1,000 ventilators to NY in coronavirus fight.	2308
U.S. citizens with immigrant spouses fight for coronavirus checks they were denied #politics #feedly	1623
A list of 28 ways and his team have been dishonest about the #coronavirus	1783
#BreakingNews: FBI served a search warrant and seized #Coronavirus scammer Republican Senator #RichardBurrs cellphone	165
NHS warns of rise in children with new illness that may be linked to #coronavirus | Society | The Guardian	2763
Why does Russia, population 144 million, have fewer coronavirus cases than Luxembourg?	644
5Warren Buffett's Berkshire posts record net loss of nearly $50 billion on coronavirus -	1367
Coronavirus rescue bill could inject more than $2 trillion into U.S. economy, top White House adviser says Via	2521
Brazil loses second health minister in less than a month as #COVID19 deaths rise	502
August 2001 memo: Bin Ladin Determined to StrikeJanuary 2020 memo: Pandemic could kill hundreds of thousands and cost trillions.	1831
Trump Donor Monty Bennett Hired Trump-Tied Lobbyists, Then Raked in Coronavirus Relief Cash is this true	3800
Oil futures contract expiring Tuesday dives more than 80% to under $3 as coronavirus ravages demand	590
With focus on testing, Maryland buys 500,000 coronavirus tests kits from South Korea	2241
New York hospital threatens legal action against Wall Street Journal for covid-19 expos	2682
CNBC - New York City builds strategic medical reserve because it can't depend on US from	2789
It seems that plastic pollution is getting worse caused by Coronavirus.	4334
Alex Jones hawking toothpaste he claims can kill coronavirus	7253
Federal officials repeatedly warned for nearly 20 years that US hospitals lacked enough ventilators	856
Tokyo coronavirus cases rise by daily record, residents urged to stay home - Reuters	8485
Whistleblower reveals #Trump ignored #COVID19 warnings. #coronavirus #COVIDIOT #MAGA	5608
Indian stocks see volatile trading after the central bank cuts rates to mitigate coronavirus impact 	8323
VERY REAL NEWS We've been muzzled': CDC staffers say White House putting politics ahead of science - CNNPolitics	264
Coronavirus antibody testing shows LA County outbreak is up to 55 BIGGER than reported cases	1574
#Homeprices #gained #strength as coronavirus shut down economy in March, #SP #CaseShiller says#AlignCRE #CommercialRealEstate #Growth	3838
Morrison appointed a former diesel mechanic and now mining magnate, Neville Power, as chief of his COVID-19 Com...	7705
Southern California outpacing Bay Area in new coronavirus cases, Times data analysis from shows	9592
In many of the worlds poorest places, the lockdowns have proved more destructive than the virus itself.	1778
Animal agriculture is now recognized as a leading cause of global warming.#ClimateChange #vegan #GoVegan	4498
Amid coronavirus, Uber and Lyft hit with back wages claims - Los Angeles Times	6486
Snake oil killed people, peddled by , Americas #WorstPresidentEver	1147
US intelligence warned Trump in January and February as he dismissed coronavirus threat. #COVID19	1956
Pets ta Home under fire for coronavirus key wroker claim for staff	5450
China says its manufacturing activity expanded slightly in April, but missed expectations  CNBC #news #CNBC	3826
Tanzania determines that #COVID19 test kits reveal positive results in fruit and a goat.Everything tests positive for coronavirus?LOL!	1754
U.S. House votes to allow 'proxy' voting during coronavirus crisis	1836
Survival rate of coronavirus patients who are admitted to intensive care in the UK is around 50% ...	3078
How country of 97 million kept its Covid-19 death toll at zero	69
NHS running short of critical care beds after thirteenfold explosion in patients #Covid19UK	5067
Its happening now: - Seven family members got infected with #coronavirus, leaving 3 dead - CNN	1516
Home offices can be pricey: USA TODAY, LinkedIn &amp; YouGov study says most people didn't have one before coronavirus	5766
Exposing , the disgraced scientist behind Plandemic, the bizarre #coronavirus conspiracy video just banned from social media, by  #COVID19	4524
US coronavirus deaths top 100 for first time in a single day	811
As of May 11, &lt; 1% of employees test positive for #coronavirus #antibodies | #covid19 #pandemic	5188
Domestic abuse killings more than double amid Covid-19 lockdown The Guardian	4487
Most US firms have no plan to leave China #china #business	1971
a very big DIMWIT, calls US coronavirus response a 'success story' as cases hit 1 million	7692
Kushner lies about Michigan governor's claim about state's coronavirus testing capability - CNNPolitics	1262
Amazon warehouse workers test covid-19 positive at facilities in New York, Kentucky, Florida, Texas, Michigan and Oklahoma	3130
Curious correlation: Countries ruled by sociopathic degenerates seem to lead in coronavirus cases.	8930
Nearly 25,000 alleged email address and passwords for NIH, WHO and Gates Foundation dumped online - The Washington Post #COVID19 #covid1984 #coronavirus	9674
WaPo - Far Right-Wing and Radical Islamist Groups Exploiting Coronavirus Turmoil	4638
As coronavirus roils the nation, Criminal Trump reverts to tactic of accusing foes of felonies #usa	1236
Chinese citizens denied food, persecuted and deported from Canada. #Pandagate #covid19	7980
CDC officials say decisions made by White House have worsened effects of the pandemic:	264
U.S. Congress, White House agree on nearly $500 billion more coronavirus bailout	1537
How convenient for AOCAndrew Cuomos lockdown orders during the coronavirus have stifled her ability to campaign.	7951
'We've been muzzled': CDC sources say #WhiteHouse putting #politics ahead of science #corona #Covid_19	264
Coronavirus: Amazon fires 3 employees who voiced criticism - Los Angeles Times	1912
As public confidence in the government plunges, the #coronavirus truce is over #StopTheCoup #RejoinEU #FBPE	8684
Hospital analysis: Nearly half of COVID-19 patients are obese (CDC / SFGATE)	4060
Effect...... most of the people coming to the emergency room are experiencing respiratory issues... #covid19 #covidpneumonia	64
COVID-19 researcher killed over dispute about 'intimate partner': cops	4845
Feds shipping 4,000 more #ventilators to New York in #coronavirus fight 	3577
China launches 90,000 COVID-19 tweets, conspiracy theory in info war di	828
NYC hotels meant for recovering coronavirus patients nearly empty #SmartNews	879
#COVID19 and primary #health care: Family doctors face pay cuts, furloughs and supply shortages	2455
The crowd for the fighter jets today were around longer than the funeral, Abraham said. #deblasio #jewish #coronavirus #1a	8823
Demand for telemedicine has exploded in the UK as doctors adapt to COVID-19 from	5019
The United States cuts its foreign aid care package to Yemen despite the fears of corona virus	7668
Thousands of inmates released as jails and prisons face coronavirus threat 	7765
Meanwhile small restaurant owners in #Ohio are unable to take advantage of this program due to lack of $$. #RuthsChris #COVID19	2461
Fox mirrors #Trump's changing story on #covid - saying it's a hoax then claiming he's been planning all along	6432
Panicked over coronavirus, immigrant detainees plead to be released: 'I am afraid for my life'	4657
|Facing uproar over small business program, Trump administration vows to toughen borrower scrutiny|#coronavirus #USA	5992
Oil lobbyists met with White House staffers amid OPEC price war, coronavirus from	3361
In South Korea, new coronavirus outbreak linked to Seoul's nightclub district creates anti-gay backlash:	6434
#BreakingNews House gives final passage to $2 trillion coronavirus stimulus bill	880
At least 150 public companies have warned investors the coronavirus could harm business	1264
Bank of England to temporarily finance UK government spending - Reuters	6282
False Claims = LiesFact check: Breaking down Trump's 654 false claims over 14 weeks during the coronavirus pandemic	1368
You ASSHOLE talking about that KIDS are dying ?Covid related pediatric inflammatory syndrome hits kids	1286
US Hospitals are losing an estimated $50 billion a month	775
How coronavirus outbreak upended the entire U.S. food system - Los Angeles Times	9599
Falling through the cracks: Many Americans won't get coronavirus checks	122
Norwegian Air's lessors including China's BOC take main ownership - Reuters	4763
#Philippines' #coronavirus infections top 12,000, deaths pass 800 mark	2581
CDC sabotages its own test kits, tries to make it look like clumsiness.	4164
FBI serves search warrant to North Carolina senator over controversial stock trades related to the coronavirus	165
United Airlines (UAL) posts $1.2 billion loss amid coronavirus, seeks more federal aid	485
#UK government will pay 80% of wages as it closes pubs to fight #coronavirus- #COVID19	9727
Fact check: Trump did host rallies, play golf as as COVID-19 outbreak ramped up. #TrumpSupporters #MAGA #Cult45	5245
Gordon Brown chaired every single Cobra meeting on foot and mouth when only the health of animals was at stake	8334
Read the memo WeWork sent offering employees $100 a day to come in during coronavirus lockdowns	8728
Nearly 300 public companies got $1+ billion in coronavirus #COVID19 stimulus funds, leaving some small businesses without, rpts:	2675
Blood of supposedly recovered coronavirus patients sold on dark web	5186
70 cases of COVID-19 at French schools days after re-opening	3589
Trump is once again pushing the same racist narrative as before the covid pandemic.	44
Congressional Republicans reject Democratic call for broader coronavirus relief - Reuters	134
U.S. &amp; U.K. warn of state-backed hackers targeting #COVID19 responders reports #CyberSecurity #CyberAware #HackerAttacks #Coronavirus	7015
San Jose Kaiser hospital run over with coronavirus patients	3957
Diversity gains at companies tumble from coronavirus job losses	6944
when Apple refused to budge there was no alternative but to change course, said a senior government source. #privacy #security #COVID19	5561
#Trump expresses support for angry anti-shutdown protesters as more states lift #coronavirus lockdowns #USA	2065
China says manufacturing activity expanded in March, topping expectations for a contraction from #TRMX	3387
#COVID2019 $500b Stimulus Bill for all Americans: $1,000 for adults, $500 for kids	6749
Vast majority of tax provision in coronavirus law goes to millionaires, JCT finds - The Washington Post...Unbelievable	2108
As the warnings grew louder, Boris Johnsons government was distracted by Brexit.	4746
Coronavirus relief: Allstate to extend customer refunds for insurance policies through June	3560
New research cited by indicates that #COVID19 patients may experience blood clotting as a direct consequence of infection.	130
Former NASA scientist wants to fight coronavirus with ultraviolet light	2497
Coronavirus relief: Trump removes inspector general overseeing $2 trillion package	1655
Working at home had a positive effect on productivity during the pandemic, survey shows	434
After rescinding stay-at-home orders, Riverside County reports rise in coronavirus cases	3688
The United States Just Reported Its Deadliest Day For Coronavirus Patients As States Reopen, According To WHO	528
Ford and 3M begin shipping bio grade #respirators to health workers fighting #coronavirus from $f $mmm $str $ndx $hon	8571
U.S. Lags in #Coronavirus Testing After Slow, Incompetent Response to Outbreak by Trump Admin	5251
More than half of all U.S. states have reported COVID-19 cases 	907
Revenge porn soars in Europe's #coronavirus lockdown as student fights back.	4880
Michael Gove fails to deny PM missed five coronavirus Cobra meetings	6398
United shares tumble after company announces fresh stock offering as coronavirus saps revenue -	4694
Chinas another attempt to take over others work without giving creditChina attempting to hijack Covid 19 research #ChinaLiedAndPeopleDied	1097
Startups surging in coronavirus lockdown decline venture money #COVID19 #COVID19US #coronavirus #COVID2019	9377
NYSE floor reopens after historic two-month shutdown of Big Board for Coronavirus #COVID19 #NYSE #CoronaVirusUpdates #NewYorkStockExchange	382
Several people are #hacking: Feds turn to civilian #Slack groups for help during #coronavirus  #CyberSecurity #COVID	3322
Cancer patients are nearly three times more likely to die of covid-19, study says - The Washington Post	637
TripAdvisor's CEO confirmed the layoffs, saying global staff is being reduced by 900, impacting about a quarter of the workforce.	3272
Almost 90 percent of coronavirus patients on ventilators died in large U.S. study #coronavirusNYC #covid19	1046
The secret report that gave ministers warning of care home coronavirus crisis	1582
#Coronavirus: #UK faces cardboard shortage due to crisis | Environment | The Guardian #environment	164
Smells for Trump order... Two states that opened early questioned over public access to Covid-19 data	237
10 days for cronavirus test results, 160,000 backlogged tests at .	1434
NYCs Coronavirus Death Toll Expected to Surge as Officials Include Deaths at Home	8853
Apparently declining numbers of deaths from #COVID19 may be misleading; deaths are being underreported.	635
CDC officials say trumps response CAUSED MORE DEATHS#coronavirus #coronavirusliar #Covid_19 #TrumpLiesPeopleDie	264
FBI warns of a new scheme exploiting coronavirus pandemic 	1711
Most states lifting coronavirus lockdowns haven't met federal guidelines for reopening - The Washington Post	5536
#Iran coronavirus deaths rise by 65 to 6,156 | Article [AMP] | #Reuters #StayAtHome #CoronaLockdown #SaturdayThoughts	6143
Shortages of #protectivehealthgear in India are forcing doctors to use raincoats and motorbike helmets while fighting the #coronavirus:Reuters #Covid19India#COVID2019	5575
And when they could not provide new tests, they sent us old ones, dipped in death	4164
Moscow defends methodology as low official death rate prompts scrutiny.	5089
From 2013, on Gain of Function research into flu viruses. #covid19	7205
Hydroxychloroquine drug touted by Trump linked to increased risk of death, study says - The Washington PostFingers crossed	1643
Louisiana pastor defies coronavirus order, draws over 1K people to services, many of whom may die. #religionkills #EmptyThePews	617
U.S. intelligence reports from January and February warned about a pandemic	79
Trump invokes Defense Production Act to compel GM to manufacture ventilators for coronavirus outbreak	5125
We've gone from the first US death from coronavirus on Feb 29 to 147 today, Mar 19.	4560
The pandemic isn't hitting all Americans in the same way.	1423
Reuters reports the virus has spread to Brazil's offshore oilfields, with six operators registering cases, 	63
UK banks scramble to protect customers from wave of coronavirus scams - Reuters	8423
In new poll, 60 percent support keeping stay-at-home restrictions to fight #coronavirus #COVID19 	360
Kellyanne Conway blames NYC Mayor de Blasio for coronavirus spread	9292
#LostOpportunities Coronavirus passed within a handshake of the president and no public health agency stepped in	7011
Saturday (4/4/2020) marked USA's highest single-day coronavirus death toll with more than 1,300 deaths	7438
Reuters sources: Iran-linked hackers recently targeted #coronavirus drugmaker #Gilead$HACK $FEYE $INTC $CSCO $GILD $IBB $XBI $SPY	583
Just as Covid-19 cases keep rising in 17 states, holiday revelers crammed together without masks	182
Why are US experts not allowed to discuss COVID-19 in public	806
Trump pledged to help New York with coronavirus testing, Cuomo says #FU YOU ARE NOT ONE OF US.	7632
The studies have been clear on this from the get-go:#COVID19 does not spread easily from contaminated surfaces.	1564
Coronavirus relief: Dems question SBA over PPP small business loans	2743
#Brazil's #President #JairBolsonaro, a pal of #Trump, idiotically says coronavirus #crisis is a #media #trick	2011
Iran temporarily frees 85,000 from jail, including political prisoners, amid coronavirus - Reuters #coronavirus	1834
Newsom order allows California to take over hotels for coronavirus patients	3529
NYT Editorial Board takes issue with the loosened FOIA policies of and other governors during the COVID-19 pandemic.	3451
UN: COVID-19 restrictions could kill hundreds of thousands and push millions into poverty.	669
Everyone should know about Oxiris Barbot's shameful behavior toward the #NYPD.#COVID19	2778
'Subway vigilante' Bernie Goetz is a coronavirus quarantine denier - New York Post #NewYork #Transit #NYC #MTA	7256
What could go wrong?Coronavirus: Trump plans to order meat processing plants to stay open	1803
C19 pandemic 'will cause famine of biblical proportions' 4 at least 30 countries Global development at #OrdCroftfdn	340
Next sales slump after stores shuttered in coronavirus lockdown - Reuters	9792
Trump Administration model projects daily coronavirus death toll will increase to 3,000 by June- CNN	150
White House Airlifts 80 TONS Medical Supplies From China in Coronavirus Fight to New York- The New York Times	1461
Ousted HHS official Rick Bright says critical steps were not take in early stages of coronavirus response  #RickBright #COVID19 #COVID19 #COVIDIOTS	613
US crude plummets more than 15% as one analyst says the situation stateside is quite dire #txlege #economy	590
Cramer says 'government was a bad actor,' allowing big retailers to get bigger in coronavirus crisis	2699
Kansas of course Rep. Massie forces House colleagues back to D.C. for vote RISKING THEIR LIVES #coronavirus #ksleg	5662
Oil prices are dip to negative as US runs out of storage #Crudeoilprice#COVID19	1587
Blood-clotting complication is killing coronavirus patients, doctors say -	1224
Kids &amp; covid-19: Most U.S. cases of Kawasaki-like illness are on the eastern seaboard in Boston, NYC, Phila., DC.	4344
United shares tumble after company announces fresh stock offering as coronavirus saps revenue from	4694
People haven't stopped dying of other things: Millions predicted to get #TB #tuberculosis due to #covid19 pandemic ://	1123
Cuomo says its shocking most new coronavirus hospitalizations are people who had been staying home	732
Historic collapse in oil prices sends U.S. stocks reeling, with Dow losing nearly 600 points	260
Lockdown Delays Cost at Least 36,000 LivesData Show - The New York Times	1578
Coronavirus layoffs disproportionately hurt black and Latino workers: 'Its almost like doomsday is coming'	2462
Past two weeks wiped out economys job gains since 2016 election - The Washington Post	8633
Rick Gates, former Trump campaign aide who testified to Mueller, seeks home confinement because of coronavirus threat	2837
Scientists have so far largely rejected theories that the novel coronavirus is man-made.	5013
Big Journo is using the coronavirus to push through the hysterical articles about Keystone XL pipeline.	2492
10-year Treasury yield holds above 1% after stock surge and coronavirus support package	2457
Pakistan's education crisis is preventing the country from advancing economically and undercuts efforts to battle extremism, cautions :	9604
Irrelevant news of the day No one is buying pants but Pajama sales are soaring	8612
#Brazil using #coronavirus to cover up assaults on #Amazonrainforest, warn activists  #Brasil	2934
78% of all #Covid19 positive patients have a medical condition of which #obesity is associated with them all 1/	8104
Stock market plunge deepens, S&amp;P 500 enters bear market, as coronavirus' threat to the economy escalates	2285
New York scrambles to replace U.S. government's faulty coronavirus...	3942
This sounds catastrophic Nursing home staff say Covid-19 cases were hidden	566
Black people were touted as immune just two short months ago.	8931
Hogan buys 500,000 coronavirus tests from South Korea, drawing criticism from President Trump	2241
Stocking up during coronavirus leads to spike in sales for products	9743
U.S. labor market shatters post World War 2 records as coronavirus lockdowns bite - Reuters	4299
Millions expected to develop tuberculosis as result of COVID-19 lockdown	1123
The real U.S. COVID death toll - greater than 100,000	2220
AstraZeneca receives $1 billion in US funding for Oxford University coronavirus vaccine - CNBC	3194
Coronavirus: US death toll tops 1,000, with 55,000-plus cases	674
Europe has new state aid rules this is how they differ from the 2008 banking crisis  CNBC #news #CNBC	8712
Coronavirus: AIPAC tells lawmakers, participants; that two attendees have COVID-19 -	10153
Coronavirus deaths in US nursing homes soar to more than 5,500 #NewsGrit	2811
Trump acknowledges outbreak death toll could reach 100,000.But dont worry, he has NO plans, NO tests and NO PPE.	2583
A Missouri hairstylist worked while symptomatic and exposed 91 people to coronavirus..	437
Coronavirus is changing the flow of electricity in states across the country	570
US attorney's office launches probe of Massachusetts veteran's nursing home, site of a deadly Covid-19 outbreak	1580
